,Alpha,Beta,r_star,w_star
361,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
362,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
363,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
364,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
365,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
366,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
367,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
368,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
369,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
370,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
371,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
372,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
373,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
374,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
375,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
376,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
377,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
378,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
379,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
380,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
381,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
382,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
383,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
384,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
385,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
386,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
387,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
388,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
389,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
390,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
391,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
392,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
393,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
394,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
395,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
396,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
397,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
398,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
399,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
400,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
401,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
402,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
403,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
404,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
405,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
406,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
407,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
408,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
409,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
410,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
411,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
412,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
413,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
414,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
415,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
416,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
417,0.8209813937253173,0.1790186062746827,2.2866249702608155,2.255648630394421
418,0.8209813937253174,0.17901860627468258,2.2866249702608155,2.255648630394421
419,0.8209813937253179,0.17901860627468213,2.2866249702608155,2.255648630394421
420,0.8209813937253188,0.17901860627468125,2.2866249702608155,2.255648630394421
421,0.820981393725333,0.17901860627466704,2.2866249702608155,2.255648630394421
422,0.8209813937255603,0.17901860627443966,2.2866249702608155,2.255648630394421
423,0.8209813937264698,0.17901860627353017,2.2866249702608155,2.255648630394421
424,0.8209813937282888,0.17901860627171118,2.2866249702608155,2.255648630394421
425,0.8209813937428407,0.17901860625715926,2.2866249702608155,2.255648630394421
426,0.8209813938010484,0.1790186061989516,2.2866249702608155,2.255648630394421
427,0.820981394033879,0.17901860596612096,2.2866249702608155,2.255648630394421
428,0.8209813944995403,0.17901860550045967,2.2866249702608155,2.255648630394421
429,0.8209813982248306,0.17901860177516937,2.2866249702608155,2.255648630394421
430,0.8209814131259918,0.17901858687400818,2.2866249702608155,2.255648630394421
431,0.8209814429283142,0.1790185570716858,2.2866249702608155,2.255648630394421
432,0.820981502532959,0.17901849746704102,2.2866249702608155,2.255648630394421
433,0.8209819793701172,0.1790180206298828,2.2866249702608155,2.255648630394421
434,0.82098388671875,0.17901611328125,2.2866249702608155,2.255648630394421
435,0.821044921875,0.178955078125,2.2866249702608155,2.255648630394421
436,0.8212890625,0.1787109375,2.2866249702608155,2.255648630394421
437,0.822265625,0.177734375,2.2866249702608155,2.255648630394421
438,0.82421875,0.17578125,2.2866249702608155,2.255648630394421
439,0.828125,0.171875,2.2866249702608155,2.255648630394421
440,0.84375,0.15625,2.2866249702608155,2.255648630394421
441,0.875,0.125,2.2866249702608155,2.255648630394421
442,1.0,0.0,2.2866249702608155,2.255648630394421
